id_usuario,edad_usuario,genero_usuario,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,capacidad_estacion_origen,lat_estacion_origen,long_estacion_origen,duracion_recorrido,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,capacidad_estacion_destino,lat_estacion_destino,long_estacion_destino,servicio
3877,,,2019-05-09 22:27:15,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,0 days 00:21:15.000000000,2019-05-09 22:48:30,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,nuevo
299684,,,2019-07-18 19:36:18,380.0,Cervantes y Trelles,Cervantes 1683,20.0,-34.60603820000001,-58.46481,0 days 00:08:51.000000000,2019-07-18 19:45:09,381.0,Plaza Nuestra Señora de la Asuncion,Gavilan 1300,16.0,-34.6153,-58.4665179,nuevo
35683,,,2019-04-25 08:48:48,44.0,Ecoparque,Del Libertador Av. 3260,20.0,-34.5755148,-58.413882900000004,0 days 00:51:35.000000000,2019-04-25 09:40:23,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
42989,,,2019-03-12 16:12:59,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,0 days 00:20:03.000000000,2019-03-12 16:33:02,91.0,Pasco,Pasco 708,20.0,-34.6174482,-58.397602,nuevo
212644,,,2019-05-27 14:20:48,247.0,Tronador,Triunvirato Av. y Tronador,18.0,-34.5839895,-58.4666304,0 days 00:47:44.000000000,2019-05-27 15:08:32,375.0,Arregui Y Terrada,Arregui 2793,16.0,-34.6050537,-58.4847864,nuevo
69270,,,2019-04-22 18:41:33,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,0 days 00:10:34.000000000,2019-04-22 18:52:07,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
89381,,,2019-07-20 02:06:06,194.0,PERÓN Y ACUÑA DE FIGUEROA,"Peron, Juan Domingo, Tte. General 3997",16.0,-34.6060758,-58.4224635,0 days 00:45:56.000000000,2019-07-20 02:52:02,118.0,MEXICO,Saavedra y Mexico,20.0,-34.6170196,-58.402653099999995,nuevo
362231,,,2019-06-30 17:46:45,265.0,Plaza Don Segundo Sombra,Santander 2347,16.0,-34.641883299999996,-58.450658,0 days 03:48:48.000000000,2019-06-30 21:35:33,374.0,Mariano Castex,"Alvarez, Crisostomo 2873",16.0,-34.645764,-58.4573968,nuevo
117779,,,2019-04-08 19:24:45,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,0 days 00:39:16.000000000,2019-04-08 20:04:01,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,nuevo
328327,,,2019-06-15 00:11:21,389.0,OEA,Barco Centenera Del 741,20.0,-34.62795,-58.44024,0 days 00:14:49.000000000,2019-06-15 00:26:10,28.0,Plaza Boedo,"Calvo, Carlos 3310",20.0,-34.6231273,-58.4127377,nuevo
95962,,,2019-04-19 18:08:43,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,0 days 00:31:32.000000000,2019-04-19 18:40:15,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
133326,,,2019-06-07 12:53:55,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,0 days 00:12:02.000000000,2019-06-07 13:05:57,124.0,UGARTECHE,Ugarteche 3050,20.0,-34.580538,-58.411965,nuevo
262929,,,2019-06-30 19:33:53,153.0,JUAN MANUEL DE BLANES,"Blanes, Juan Manuel 383",16.0,-34.6307765,-58.3620701,0 days 00:18:51.000000000,2019-06-30 19:52:44,126.0,MINISTERIO DE JUSTICIA  Y SEGURIDAD,"Regimiento De Patricios Av. y Araoz De Lamadrid, Gregorio, Gral.",16.0,-34.640267200000004,-58.3692243,nuevo
387489,,,2019-07-26 11:14:12,215.0,Guatemala,Guatemala 4773,20.0,-34.5858843,-58.4251226,0 days 00:02:42.000000000,2019-07-26 11:16:54,205.0,F.J.Santamaria de Oro,Fray Justo Santamaria De Oro y Guatemala,16.0,-34.583273299999995,-58.427956200000004,nuevo
201806,,,2019-05-30 17:30:26,33.0,Facultad de Medicina,"Uriburu Jose E., Pres. 987",20.0,-34.5970909,-58.3989807,0 days 00:17:42.000000000,2019-05-30 17:48:08,12.0,Plaza Vicente Lopez,Parana y Juncal,16.0,-34.5927096,-58.38880699999999,nuevo
276069,,,2019-07-22 15:17:53,183.0,VIRREY CEVALLOS,Mexico 1652,20.0,-34.615699400000004,-58.3899728,0 days 00:26:58.000000000,2019-07-22 15:44:51,389.0,OEA,Barco Centenera Del 741,20.0,-34.62795,-58.44024,nuevo
25087,,,2019-03-04 00:27:14,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,0 days 00:23:10.000000000,2019-03-04 00:50:24,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,nuevo
38709,,,2019-03-28 21:33:41,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,0 days 00:46:20.000000000,2019-03-28 22:20:01,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
156735,,,2019-05-30 19:15:05,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,0 days 00:15:18.000000000,2019-05-30 19:30:23,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
280364,,,2019-07-15 12:38:23,426.0,PLAZA ALBERTI,Arcos y Roosevelt Franklin D.,20.0,-34.555582,-58.457962,0 days 00:11:34.000000000,2019-07-15 12:49:57,313.0,UNIVERSIDAD DE BELGRANO,Zabala 1920,20.0,-34.565003000000004,-58.4449536,nuevo
154045,,,2019-06-24 13:18:52,152.0,JULIETA LANTERI,"Vera Peñaloza,  Rosario 599",20.0,-34.6181645,-58.3596311,0 days 00:08:59.000000000,2019-06-24 13:27:51,111.0,MACACHA GUEMES,,30.0,-34.605487700000005,-58.364685800000004,nuevo
62215,,,2019-05-23 09:59:59,11.0,Tribunales,Talcahuano 600,20.0,-34.601176200000005,-58.3850791,0 days 00:23:02.000000000,2019-05-23 10:23:01,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
203134,,,2019-05-28 16:35:28,199.0,ESTADOS UNIDOS Y BOEDO,Estados Unidos 3568,20.0,-34.622260100000005,-58.4160137,0 days 00:10:41.000000000,2019-05-28 16:46:09,295.0,Calasanz,San Jose De Calasanz y Valle,20.0,-34.624802,-58.43768299999999,nuevo
411204,,,2019-07-19 18:50:59,385.0,Plaza Aristóbulo Del Valle,"Campana y Sastre, Marcos",16.0,-34.6061187,-58.493419200000005,0 days 00:32:06.000000000,2019-07-19 19:23:05,324.0,JURAMENTO,Juramento 5209,16.0,-34.578933,-58.4840556,nuevo
238364,,,2019-05-29 15:19:04,82.0,HOSPITAL ITALIANO,Rawson 394,20.0,-34.6078917,-58.4263947,0 days 00:58:00.000000000,2019-05-29 16:17:04,111.0,MACACHA GUEMES,,30.0,-34.605487700000005,-58.364685800000004,nuevo
144691,,,2019-06-22 20:38:10,295.0,Calasanz,San Jose De Calasanz y Valle,20.0,-34.624802,-58.43768299999999,0 days 00:27:26.000000000,2019-06-22 21:05:36,378.0,HOSPITAL ALVAREZ,Estado Plurinacional De Bolivia 683,20.0,-34.623123,-58.468287,nuevo
122246,,,2019-05-08 13:36:21,62.0,Córdoba,Maipu 820,20.0,-34.5985102,-58.376850100000006,0 days 00:08:29.000000000,2019-05-08 13:44:50,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,nuevo
248196_0,20.0,MASCULINO,2019-01-07 14:33:42,4.0,Plaza Roma,Lavalle y Bouchard,,-34.6017210875929,-58.3689503833679,0 days 00:07:30.000000000,2019-01-07 14:41:12,131.0,Retiro III,Plaza Fuerza Aérea: Av. Dr. J. Ramos Mejia y Av Del Libertador,,-34.5918464928405,-58.3742100283191,antiguo
53421,,,2019-04-20 01:12:05,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:35:56.000000000,2019-04-20 01:48:01,92.0,Salcedo,Salcedo 2908,20.0,-34.6316444,-58.40533860000001,nuevo
20260,,,2019-03-17 19:23:10,184.0,Pedro Echague,"Echague, Pedro 1878",20.0,-34.630612899999996,-58.3913419,0 days 00:47:06.000000000,2019-03-17 20:10:16,184.0,Pedro Echague,"Echague, Pedro 1878",20.0,-34.630612899999996,-58.3913419,nuevo
22394,,,2019-04-28 18:08:41,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,0 days 01:25:48.000000000,2019-04-28 19:34:29,30.0,Peña,Peña y Azcuenaga,20.0,-34.5908211,-58.3973698,nuevo
137494,,,2019-04-22 14:49:27,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,0 days 00:07:37.000000000,2019-04-22 14:57:04,184.0,Pedro Echague,"Echague, Pedro 1878",20.0,-34.630612899999996,-58.3913419,nuevo
115289_0,25.0,FEMENINO,2019-01-17 08:38:16,35.0,Ingeniero Butty,Ing. Butty y Leandro N. Alem,,-34.596327388790996,-58.3718578675869,0 days 00:05:55.000000000,2019-01-17 08:44:11,26.0,Juana Manso,Emma de la Barra y Juana Manso,,-34.6010006869203,-58.3636035935707,antiguo
253407,,,2019-06-10 15:01:03,391.0,Larralde,Vidal 3607,20.0,-34.5508944,-58.4719176,0 days 00:15:11.000000000,2019-06-10 15:16:14,260.0,Paseo de las Americas,Juramento 646,18.0,-34.550961,-58.4381142,nuevo
65924,,,2019-03-15 07:11:16,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,0 days 00:07:05.000000000,2019-03-15 07:18:21,17.0,Plaza Almagro,Bulnes 441,20.0,-34.606410100000005,-58.418730599999996,nuevo
62204,,,2019-04-29 12:12:56,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 00:57:50.000000000,2019-04-29 13:10:46,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,nuevo
114087,,,2019-05-05 17:20:53,150.0,VERA PEÑALOZA,"Vera Peñaloza,  Rosario y Cossettini, Olga",30.0,-34.618100299999995,-58.363138899999996,0 days 00:22:02.000000000,2019-05-05 17:42:55,73.0,Ruy Díaz de Guzmán,"Garcia, Martin Av. y Ruy Diaz De Guzman",16.0,-34.6306814,-58.3718235,nuevo
247939,,,2019-05-30 20:53:54,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,0 days 00:13:56.000000000,2019-05-30 21:07:50,295.0,Calasanz,San Jose De Calasanz y Valle,20.0,-34.624802,-58.43768299999999,nuevo
201414,,,2019-07-28 03:17:17,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,0 days 00:51:47.000000000,2019-07-28 04:09:04,200.0,AUSTRIA Y FRENCH,Austria 2080,20.0,-34.5883282,-58.4038684,nuevo
416930,,,2019-07-22 16:56:49,239.0,Plaza República de Ecuador,"Figueroa Alcorta, Pres. Av. y Dorrego Av.",20.0,-34.565008899999995,-58.4201625,0 days 00:06:38.000000000,2019-07-22 17:03:27,379.0,De Los Ombues,"De Los Ombues Av. y Bello, Andres",20.0,-34.560162,-58.428163,nuevo
313484_0,23.0,MASCULINO,2019-01-22 16:57:03,37.0,Piedras,Esmeralda y Rivadavia,,-34.607914363709895,-58.3778640062235,0 days 00:10:33.000000000,2019-01-22 17:07:36,163.0,Once II,Bartolomé Mitre y Av Pueyrredón,,-34.6093554863347,-58.4066167991811,antiguo
11884,,,2019-07-15 18:36:21,273.0,GAINZA,"Gainza, Martin De, Gral. 494",16.0,-34.61668,-58.4466674,0 days 00:17:35.000000000,2019-07-15 18:53:56,225.0,Lerma,Lerma 175,20.0,-34.5968511,-58.4295184,nuevo
52951,,,2019-05-10 19:13:28,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,0 days 00:09:07.000000000,2019-05-10 19:22:35,65.0,Julián Álvarez,Guemes 3822,20.0,-34.5873124,-58.415787300000005,nuevo
382072,,,2019-07-13 13:16:49,177.0,PLANETARIO,Sarmiento Av. 3866,12.0,-34.568015100000004,-58.41208,0 days 00:28:18.000000000,2019-07-13 13:45:07,156.0,Plaza Alemania,Cavia 2939,20.0,-34.5775895,-58.4074696,nuevo
185536,,,2019-07-05 16:12:37,118.0,MEXICO,Saavedra y Mexico,20.0,-34.6170196,-58.402653099999995,0 days 00:07:15.000000000,2019-07-05 16:19:52,106.0,RINCÓN,Republica Bolivariana De Venezuela 2091,20.0,-34.6152509,-58.3958827,nuevo
118693,,,2019-04-21 17:13:48,228.0,Madero UCA,"Moreau De Justo, Alicia Av. 1600",20.0,-34.6162819,-58.365744400000004,0 days 01:48:19.000000000,2019-04-21 19:02:07,228.0,Madero UCA,"Moreau De Justo, Alicia Av. 1600",20.0,-34.6162819,-58.365744400000004,nuevo
151284,,,2019-05-14 18:54:13,45.0,Uruguay,Uruguay Av. 561,20.0,-34.6018635,-58.3866934,0 days 00:47:06.000000000,2019-05-14 19:41:19,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,nuevo
87438,,,2019-07-02 12:31:47,95.0,ESMERALDA,Esmeralda 516,16.0,-34.60211210000001,-58.37816779999999,0 days 00:25:49.000000000,2019-07-02 12:57:36,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,nuevo
81371,,,2019-07-17 01:58:09,289.0,BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. y Vertiz Virrey Av.",24.0,-34.559793400000004,-58.4484316,0 days 00:12:44.000000000,2019-07-17 02:10:53,277.0,PLAZA BOLIVIA,Olleros Av. y Del Libertador Av.,12.0,-34.5634645,-58.43603670000001,nuevo
163717,,,2019-05-22 22:29:01,83.0,Paraná,Lavalle 1590,20.0,-34.603269,-58.3893728,0 days 00:00:02.000000000,2019-05-22 22:29:03,60.0,25 De Mayo,25 De Mayo 527,20.0,-34.601650899999996,-58.371079,nuevo
55322,,,2019-05-03 14:05:11,58.0,Ministro Carranza,Santa Fe Av. y Dorrego,20.0,-34.575277299999996,-58.43468829999999,0 days 00:20:37.000000000,2019-05-03 14:25:48,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,nuevo
85795,,,2019-06-06 22:06:52,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,0 days 00:11:15.000000000,2019-06-06 22:18:07,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,nuevo
139327,,,2019-05-10 11:10:57,156.0,Plaza Alemania,Cavia 2939,20.0,-34.5775895,-58.4074696,0 days 00:14:56.000000000,2019-05-10 11:25:53,156.0,Plaza Alemania,Cavia 2939,20.0,-34.5775895,-58.4074696,nuevo
45960,,,2019-03-23 17:08:34,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,0 days 00:45:26.000000000,2019-03-23 17:54:00,54.0,Acuña de Figueroa,"Lavalle y Acuña De Figueroa, Francisco",20.0,-34.598118299999996,-58.42198440000001,nuevo
57751,,,2019-07-12 14:06:29,84.0,Lavalle,Ayacucho 595,20.0,-34.602320299999995,-58.395514399999996,0 days 00:04:12.000000000,2019-07-12 14:10:41,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,nuevo
157960,,,2019-06-08 16:54:43,164.0,FACULTAD DE INGENERIA,Estados Unidos 21,20.0,-34.6181442,-58.366902100000004,0 days 00:42:39.000000000,2019-06-08 17:37:22,164.0,FACULTAD DE INGENERIA,Estados Unidos 21,20.0,-34.6181442,-58.366902100000004,nuevo
18672,,,2019-07-12 12:38:12,310.0,Plaza Sergio Karakachoff,Brandsen y Herrera,16.0,-34.63819,-58.377469999999995,0 days 00:19:51.000000000,2019-07-12 12:58:03,307.0,Plaza Almirante Brown,Irala y California,18.0,-34.6451626,-58.365323,nuevo
252073,,,2019-07-11 17:23:54,287.0,HIDALGO,Hidalgo 796,20.0,-34.6103343,-58.44091829999999,0 days 00:24:05.000000000,2019-07-11 17:47:59,429.0,JUAN AGUSTIN GARCIA,"Garcia, Juan Agustin 3074",20.0,-34.6115826,-58.484692,nuevo
2496,,,2019-05-16 15:28:05,86.0,SAAVEDRA,Saavedra 1019,20.0,-34.6212681,-58.401680799999994,0 days 00:13:44.000000000,2019-05-16 15:41:49,76.0,Ayacucho,"Ayacucho y Peron, Juan Domingo, Tte. General",20.0,-34.6074084,-58.3950548,nuevo
260161,,,2019-06-27 18:55:02,124.0,UGARTECHE,Ugarteche 3050,20.0,-34.580538,-58.411965,0 days 00:12:33.000000000,2019-06-27 19:07:35,225.0,Lerma,Lerma 175,20.0,-34.5968511,-58.4295184,nuevo
39851,,,2019-05-13 10:49:32,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:26:16.000000000,2019-05-13 11:15:48,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,nuevo
181454,,,2019-06-04 16:15:54,66.0,Billinghurst,"Carcova, De La 3508",20.0,-34.5945475,-58.4138713,0 days 00:36:32.000000000,2019-06-04 16:52:26,266.0,BERG,"Berg, Carlos 3402",16.0,-34.6601336,-58.42872020000001,nuevo
332955,,,2019-07-25 00:00:07,218.0,Senillosa,Senillosa 1905,16.0,-34.638523,-58.425464,0 days 02:04:40.000000000,2019-07-25 02:04:47,326.0,POMAR,"Pomar, Gregorio Tte. Cnel. 4152",20.0,-34.6411734,-58.42022660000001,nuevo
120644,,,2019-04-19 18:52:37,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,0 days 01:26:49.000000000,2019-04-19 20:19:26,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,nuevo
25159,,,2019-05-21 22:36:12,278.0,MONROE,Superi 2519,16.0,-34.564083000000004,-58.469789,0 days 01:00:37.000000000,2019-05-21 23:36:49,92.0,Salcedo,Salcedo 2908,20.0,-34.6316444,-58.40533860000001,nuevo
408186,,,2019-07-31 15:01:20,353.0,Madero Office,"Sanchez De Thompson, Mariquita 367",20.0,-34.5986779,-58.364725899999996,0 days 00:14:38.000000000,2019-07-31 15:15:58,150.0,VERA PEÑALOZA,"Vera Peñaloza,  Rosario y Cossettini, Olga",30.0,-34.618100299999995,-58.363138899999996,nuevo
285285,,,2019-06-23 16:31:45,229.0,PLAZOLETA CELEDONIO FLORES,Cordoba 6599,12.0,-34.5813811,-58.4514575,0 days 00:29:49.000000000,2019-06-23 17:01:34,370.0,Plaza Martin Rodriguez,Pareja 3016,20.0,-34.590964,-58.500336,nuevo
475870_0,27.0,MASCULINO,2019-01-08 18:02:43,28.0,Plaza Boedo,Carlos Calvo entre Virrey Liniers y Sánchez de Loria,,-34.6228502511336,-58.412398197949294,0 days 00:36:00.000000000,2019-01-08 18:38:43,120.0,Hospital Ramos Mejía,"Agrelo entre  Gral. Urquiza, y Gral. La Rioja",,-34.6175490894938,-58.409110475451705,antiguo
241364,,,2019-06-25 10:36:49,281.0,Plaza Irlanda,Gaona Av. 2200,16.0,-34.6138773,-58.45837420000001,0 days 00:51:11.000000000,2019-06-25 11:28:00,275.0,PLAZA NORUEGA,Ciudad De La Paz y Mendoza,20.0,-34.5619095,-58.45857289999999,nuevo
315927_0,51.0,MASCULINO,2019-02-06 00:13:48,102.0,Roseti,Roseti 50 y Av Dorrego,,-34.5864398918839,-58.4459867498295,0 days 00:16:28.000000000,2019-02-06 00:30:16,145.0,Ravignani,Ravignani 1883 y Costa Rica,,-34.5804694653892,-58.4378366120078,antiguo
355297,,,2019-06-22 16:41:39,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,0 days 00:26:30.000000000,2019-06-22 17:08:09,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,nuevo
322903,,,2019-07-16 08:39:17,393.0,Jose Artigas,Balboa 524,12.0,-34.590848,-58.468534999999996,0 days 00:52:28.000000000,2019-07-16 09:31:45,345.0,Parque La Paternal,"Zabala, Joaquin, Dr. y Chorroarin Av.",20.0,-34.594776200000005,-58.4750615,nuevo
142627,,,2019-05-08 00:58:17,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,0 days 00:16:38.000000000,2019-05-08 01:14:55,200.0,AUSTRIA Y FRENCH,Austria 2080,20.0,-34.5883282,-58.4038684,nuevo
387297,,,2019-07-20 22:22:31,89.0,Cabello,Cabello 3082,20.0,-34.5825475,-58.405667099999995,0 days 00:27:13.000000000,2019-07-20 22:49:44,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,nuevo
17224,,,2019-04-18 22:38:47,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,0 days 00:23:26.000000000,2019-04-18 23:02:13,28.0,Plaza Boedo,"Calvo, Carlos 3310",20.0,-34.6231273,-58.4127377,nuevo
3665,,,2019-03-01 20:32:26,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:13:27.000000000,2019-03-01 20:45:53,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,nuevo
164217,,,2019-05-30 18:33:55,126.0,MINISTERIO DE JUSTICIA  Y SEGURIDAD,"Regimiento De Patricios Av. y Araoz De Lamadrid, Gregorio, Gral.",16.0,-34.640267200000004,-58.3692243,0 days 00:14:21.000000000,2019-05-30 18:48:16,173.0,PLAZA CECILIA GRIERSON,San Juan Av. 632,16.0,-34.622296399999996,-58.37516070000001,nuevo
50673,,,2019-07-15 10:16:24,275.0,PLAZA NORUEGA,Ciudad De La Paz y Mendoza,20.0,-34.5619095,-58.45857289999999,0 days 00:09:32.000000000,2019-07-15 10:25:56,416.0,Plaza Francisco Ramirez,"Pedraza, Manuela 2700",28.0,-34.5532664,-58.469072,nuevo
237437,,,2019-07-30 18:58:43,193.0,ARENALES Y AGUERO,Arenales y Aguero,20.0,-34.5908626,-58.4061652,0 days 00:08:19.000000000,2019-07-30 19:07:02,64.0,RIOBAMBA,Riobamba 1264,20.0,-34.5936508,-58.394108700000004,nuevo
84002,,,2019-06-03 18:25:07,112.0,9 de Julio,"Irigoyen, Bernardo De 320",16.0,-34.612075,-58.380384,0 days 00:29:06.000000000,2019-06-03 18:54:13,216.0,Coronel Diaz,Guemes 3330,20.0,-34.5900976,-58.4114907,nuevo
24977,,,2019-06-28 10:58:41,33.0,Facultad de Medicina,"Uriburu Jose E., Pres. 987",20.0,-34.5970909,-58.3989807,0 days 00:23:32.000000000,2019-06-28 11:22:13,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,nuevo
226310,,,2019-05-27 16:04:53,230.0,PLAZA CASTELLI,Echeverria 3249,16.0,-34.5678255,-58.4645037,0 days 00:26:22.000000000,2019-05-27 16:31:15,313.0,UNIVERSIDAD DE BELGRANO,Zabala 1920,20.0,-34.565003000000004,-58.4449536,nuevo
6459,,,2019-07-28 12:33:23,74.0,INSTITUTO  LELOIR,"Ibarbourou, Juana De y Patricias Argentinas Av.",24.0,-34.6043825,-58.4346338,0 days 00:29:55.000000000,2019-07-28 13:03:18,436.0,Plaza Colegiales,,28.0,-34.5782972,-58.4450299,nuevo
121066,,,2019-04-08 21:48:44,91.0,Pasco,Pasco 708,20.0,-34.6174482,-58.397602,0 days 00:20:09.000000000,2019-04-08 22:08:53,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,nuevo
102953,,,2019-07-06 11:45:38,120.0,HOSPITAL RAMOS MEJIA,Agrelo 3084,20.0,-34.617509000000005,-58.409287600000006,0 days 00:09:55.000000000,2019-07-06 11:55:33,86.0,SAAVEDRA,Saavedra 1019,20.0,-34.6212681,-58.401680799999994,nuevo
113699,,,2019-05-16 11:54:40,174.0,MINISTERIO DE EDUCACION,"Alvear, Marcelo T. De y Rodriguez Peña",16.0,-34.597225,-58.391768000000006,0 days 00:03:39.000000000,2019-05-16 11:58:19,174.0,MINISTERIO DE EDUCACION,"Alvear, Marcelo T. De y Rodriguez Peña",16.0,-34.597225,-58.391768000000006,nuevo
62364,,,2019-03-19 07:09:37,63.0,Reconquista,Reconquista 76,20.0,-34.5987657,-58.3728605,0 days 00:17:28.000000000,2019-03-19 07:27:05,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,nuevo
325311,,,2019-06-28 19:11:06,253.0,Boedo & Venezuela,Boedo Av. y Republica Bolivariana De Venezuela,20.0,-34.617280799999996,-58.4167728,0 days 00:13:14.000000000,2019-06-28 19:24:20,432.0,Jose Maria Moreno,"Moreno, Jose Maria Av. 141",20.0,-34.620249,-58.435877000000005,nuevo
362413_0,33.0,MASCULINO,2019-01-30 22:33:12,118.0,México,Saavedra y México,,-34.6168125831672,-58.4028266768832,0 days 00:04:11.000000000,2019-01-30 22:37:23,120.0,Hospital Ramos Mejía,"Agrelo entre  Gral. Urquiza, y Gral. La Rioja",,-34.6175490894938,-58.409110475451705,antiguo
240704,,,2019-07-30 18:17:36,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,0 days 00:48:04.000000000,2019-07-30 19:05:40,288.0,MIRO,Miro 1684,20.0,-34.6404886,-58.4429517,nuevo
21469,,,2019-07-11 07:19:25,116.0,HOSPITAL ALEMÁN,Beruti y Ecuador,12.0,-34.5921708,-58.4025894,0 days 00:05:47.000000000,2019-07-11 07:25:12,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
179269,,,2019-05-28 12:51:39,228.0,Madero UCA,"Moreau De Justo, Alicia Av. 1600",20.0,-34.6162819,-58.365744400000004,0 days 00:31:37.000000000,2019-05-28 13:23:16,85.0,AGUERO,"Aguero y Mansilla, Lucio Norberto, General",20.0,-34.5948057,-58.4091784,nuevo
73634,,,2019-05-20 16:59:44,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,0 days 00:38:18.000000000,2019-05-20 17:38:02,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,nuevo
223472,,,2019-06-20 21:16:09,350.0,Valdenegro,Valdenegro 2831,20.0,-34.567996,-58.485145499999994,0 days 00:12:11.000000000,2019-06-20 21:28:20,400.0,De Los Incas,Donado 1378,16.0,-34.579751,-58.471003,nuevo
58859,,,2019-06-28 06:22:03,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,0 days 00:27:41.000000000,2019-06-28 06:49:44,88.0,MISIONES,Misiones 209,20.0,-34.612575,-58.40435600000001,nuevo
